Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close
306,20,H,San Jose ,0,1,4,5,-135,-150
307,51,V,NY Rangers ,0,0,4,4,-120,-130
307,52,H,Carolina ,1,0,1,2,5o20,5o30
307,53,V,New Jersey ,0,3,1,4,5,-106
307,54,H,Detroit ,1,4,2,7,-130,5u20
307,55,V,Buffalo ,0,0,0,0,5.5u30,5.5u40
307,56,H,Florida ,1,0,1,2,-160,-160
307,57,V,NY Islanders ,1,2,0,3,5.5,5.5u25
307,58,H,Calgary ,1,0,3,4,-150,-140
307,59,V,Pittsburgh ,1,0,1,3,5.5,5.5o20
307,60,H,Anaheim ,1,0,1,2,-140,-150
308,1,V,Ottawa ,2,3,0,5,5.5o15,5.5
308,2,H,Winnipeg ,1,1,1,3,-130,-117
308,3,V,St. Louis ,0,1,1,2,-120,-113
308,4,H,Colorado ,0,0,1,1,5.5u35,5.5u35
308,5,V,Carolina ,0,2,2,4,5o20,5o20
308,6,H,New Jersey ,1,3,1,5,-150,-133
308,7,V,Boston ,0,2,1,4,-120,-109
308,8,H,Tampa Bay ,0,3,0,3,5.5u35,5.5u35
308,9,V,Philadelphia ,0,1,2,3,5.5o30,5.5o20
308,10,H,Toronto ,2,0,1,4,-125,-119
308,11,V,Phoenix ,1,1,0,2,5.5o20,5.5u20
308,12,H,Washington ,0,0,3,3,-125,-118
308,13,V,Columbus ,0,0,1,1,-104,5.5u45
308,14,H,Nashville ,0,0,0,0,5.5u40,-122
308,15,V,Minnesota ,1,1,1,3,5o20,5o30
308,16,H,Dallas ,1,1,2,4,-130,-126
308,17,V,Calgary ,0,1,0,1,5o25,5o25
308,18,H,Vancouver ,0,1,1,2,-160,-200
308,19,V,Montreal ,0,0,0,0,5.5u35,5.5u35
308,20,H,San Jose ,1,2,1,4,-190,-200
309,51,V,Boston ,0,1,4,5,-170,-155
309,52,H,Florida ,0,1,1,2,5.5u30,5.5u35
309,53,V,Detroit ,0,0,0,0,5o30,5o30
309,54,H,NY Rangers ,1,0,2,3,-160,-160
309,55,V,Chicago ,1,0,1,2,-220,-240
309,56,H,Buffalo ,1,0,0,1,5.5u20,5.5u30
309,57,V,St. Louis ,2,0,0,3,-120,-125
309,58,H,Minnesota ,0,2,0,2,5o15,5o15
309,59,V,Los Angeles ,1,3,0,4,-150,-170
309,60,H,Edmonton ,1,0,1,2,5o15,5u15
310,1,V,Pittsburgh ,2,1,0,3,-135,-119
310,2,H,Washington ,1,1,0,2,5.5o20,5.5o20
310,3,V,Nashville ,0,3,0,4,5.5u25,5.5u30
310,4,H,Ottawa ,0,0,3,3,-150,-127
310,5,V,Phoenix ,0,1,2,4,5.5u20,5.5u35
310,6,H,Tampa Bay ,1,1,1,3,-145,-148
310,7,V,Columbus ,  ,  ,  ,  ,5.5u15,5.5u16
310,8,H,Dallas ,  ,  ,  ,  ,-130,-150
310,9,V,Winnipeg ,0,2,0,2,5.5u20,5.5
310,10,H,Colorado ,0,2,0,3,-165,-160
310,11,V,Los Angeles ,2,0,1,3,-155,-175
310,12,H,Calgary ,0,0,2,2,5o15,5u25
310,13,V,Toronto ,2,1,0,3,5.5o25,5.5o25
310,14,H,Anaheim ,0,1,0,1,-190,-193
310,15,V,NY Islanders ,0,0,7,7,5.5u25,5.5u30
310,16,H,Vancouver ,1,2,1,4,-175,-158
311,51,V,NY Rangers ,0,1,0,1,-140,-145
311,52,H,Carolina ,0,2,1,3,5.5u40,5o46
311,53,V,New Jersey ,1,0,1,2,5.5u40,5.5u30
311,54,H,Philadelphia ,0,1,0,1,-140,-140
311,55,V,Nashville ,1,2,1,4,-120,-108
311,56,H,Buffalo ,1,0,0,1,5o25,5o15
311,57,V,Detroit ,1,0,0,1,5.5u25,5.5u45
311,58,H,Columbus ,1,0,3,4,-145,-119
311,59,V,Washington ,0,0,0,0,5.5o25,5.5o25
311,60,H,Pittsburgh ,1,0,1,2,-200,-190
311,61,V,Phoenix ,1,1,1,3,-104,-114
311,62,H,Florida ,0,0,1,1,5.5u30,5.5u30
311,63,V,Dallas ,1,0,1,3,5.5u20,5.5u40
311,64,H,St. Louis ,1,0,1,2,-205,-205
311,65,V,Edmonton ,1,0,2,4,5o25,5o20
311,66,H,Minnesota ,3,0,0,3,-190,-200
311,67,V,Toronto ,1,0,1,2,5.5,5.5u15
311,68,H,San Jose ,2,2,2,6,-215,-240
312,1,V,Boston ,0,3,1,4,-130,-130
312,2,H,Montreal ,0,0,1,1,5o35,5o35
312,3,V,Vancouver ,0,1,1,3,5.5u35,5o40
312,4,H,Winnipeg ,0,1,1,2,-130,-132
312,5,V,Chicago ,0,1,1,2,-115,-118
312,6,H,Colorado ,1,1,1,3,5.5o15,5.5o15
312,7,V,Anaheim ,0,1,1,2,-170,-190
312,8,H,Calgary ,4,2,1,7,5.5u20,5o40
313,51,V,Phoenix ,0,0,1,1,5.5u30,5.5u26
313,52,H,Boston ,2,0,0,2,-190,-180
313,53,V,San Jose ,1,0,2,4,-130,-120
313,54,H,Columbus ,1,1,1,3,5.5u25,5.5u35
313,55,V,Buffalo ,1,0,1,2,5.5u35,5.5u30
313,56,H,Carolina ,1,0,3,4,-190,-190
313,57,V,Florida ,2,0,2,4,5.5u25,5.5u15
313,58,H,Tampa Bay ,2,2,1,5,-180,-260
313,59,V,Edmonton ,1,1,0,2,5.5u30,5.5u30
313,60,H,St. Louis ,1,1,4,6,-260,-285
313,61,V,NY Rangers ,0,1,0,1,5o15,5u15
313,62,H,Minnesota ,1,0,1,2,-120,-117
313,63,V,Toronto ,1,1,1,3,5.5u30,5o30
313,64,H,Los Angeles ,2,0,0,2,-200,-205
314,1,V,San Jose ,2,2,0,4,-165,-171
314,2,H,NY Islanders ,0,2,1,3,5.5o15,5.5
314,3,V,Vancouver ,1,0,2,3,5.5u30,5.5u40
314,4,H,Washington ,1,2,1,4,-135,-160
314,5,V,Edmonton ,0,0,1,1,5.5,5.5
314,6,H,Detroit ,1,0,0,2,-225,-215
314,7,V,New Jersey ,1,2,0,3,-130,-155
314,8,H,Florida ,1,1,3,5,5o25,5o15
314,9,V,NY Rangers ,2,1,1,4,-120,-112
314,10,H,Winnipeg ,2,0,0,2,5.5u25,5o40
314,11,V,Nashville ,2,0,1,3,5.5u25,5.5u45
314,12,H,Chicago ,1,0,1,2,-215,-215
314,13,V,Calgary ,0,1,2,4,5.5u25,5.5u25
314,14,H,Dallas ,0,3,0,3,-185,-225
314,15,V,Anaheim ,0,6,0,6,-104,-108
314,16,H,Colorado ,1,3,0,4,5.5u15,5.5u25
315,51,V,Pittsburgh ,0,0,0,0,-125,-111
315,52,H,Philadelphia ,2,2,0,4,5.5o15,5.5
315,53,V,Carolina ,0,0,1,1,5.5u25,5.5u25
315,54,H,Boston ,1,1,3,5,-230,-205
315,55,V,Buffalo ,0,0,1,1,5.5u20,5.5u25
315,56,H,NY Islanders ,2,0,2,4,-180,-145
315,57,V,Ottawa ,1,1,2,4,5.5u25,5.5u25
315,58,H,Montreal ,1,0,3,5,-135,-140
315,59,V,New Jersey ,0,0,0,0,5.5u40,5o40
315,60,H,Tampa Bay ,0,2,1,3,-150,-160
315,61,V,Columbus ,0,1,0,2,5o20,5o20
315,62,H,Minnesota ,0,0,1,1,-135,-140
315,63,V,St. Louis ,1,2,1,4,-165,-160
315,64,H,Nashville ,0,1,0,1,5.5u40,5o20
315,65,V,Calgary ,0,2,0,2,5.5u25,5.5u30
315,66,H,Phoenix ,2,0,1,3,-205,-225
315,67,V,Anaheim ,1,1,0,2,5o20,5o20
315,68,H,Los Angeles ,0,1,0,1,-135,-145
316,1,V,Edmonton ,1,0,1,2,5.5u20,5.5u20
316,2,H,Carolina ,1,0,0,1,-165,-140
316,3,V,Vancouver ,2,0,1,4,-120,100
316,4,H,Florida ,1,0,2,3,5o20,5o30
316,5,V,Toronto ,1,1,0,2,5.5,6u20
316,6,H,Washington ,3,0,1,4,-140,-126
316,7,V,San Jose ,1,0,0,1,5.5u35,5o40
316,8,H,NY Rangers ,0,0,0,0,-106,-107
316,9,V,Colorado ,0,1,2,3,-115,-110
316,10,H,Ottawa ,0,0,1,1,5.5,5.5o20
316,11,V,Montreal ,2,0,0,2,-165,-176
316,12,H,Buffalo ,0,0,0,0,5o35,5o30
316,13,V,Philadelphia ,3,1,0,4,5.5o20,5.5o15
316,14,H,Pittsburgh ,1,2,0,3,-185,-142
316,15,V,Detroit ,0,1,0,1,5.5u25,5.5u35
316,16,H,Chicago ,0,2,2,4,-195,-205
316,17,V,Dallas ,2,0,0,2,5.5u20,5.5u20
316,18,H,Winnipeg ,3,2,2,7,-115,-109
317,51,V,Vancouver ,0,0,3,3,5o30,5o35
317,52,H,Tampa Bay ,1,2,1,4,-170,-220
317,53,V,Minnesota ,0,1,0,1,5o20,5
317,54,H,Boston ,0,2,2,4,-190,-175
317,55,V,Winnipeg ,0,0,1,1,5.5u25,5.5u25
317,56,H,St. Louis ,0,1,2,3,-240,-255
317,57,V,Phoenix ,2,0,2,4,5,5u30
317,58,H,Los Angeles ,1,2,0,3,-180,-165
318,1,V,Dallas ,1,0,0,1,5.5u15,5.5
318,2,H,Pittsburgh ,2,1,2,5,-175,-155
318,3,V,Minnesota ,2,1,3,6,-115,-118
318,4,H,NY Islanders ,0,0,0,0,5.5u30,5.5u25
318,5,V,Boston ,1,2,1,4,-130,-114
318,6,H,New Jersey ,0,1,1,2,5,5
318,7,V,Carolina ,1,2,0,3,5.5u30,5.5u30
318,8,H,Columbus ,0,0,1,1,-165,-170
318,9,V,Toronto ,0,0,2,2,5.5o15,5.5u20
318,10,H,Detroit ,1,0,2,3,-135,-128
318,11,V,NY Rangers ,1,4,3,8,-115,-116
318,12,H,Ottawa ,2,0,2,4,5.5u30,5.5u35
318,13,V,Colorado ,1,1,1,3,5.5u35,5o40
318,14,H,Montreal ,0,2,4,6,-125,-129
318,15,V,Chicago ,2,0,0,2,-115,-114
318,16,H,Philadelphia ,2,0,0,3,5.5o15,5.5o20
318,17,V,Buffalo ,1,0,0,1,5,5o30
318,18,H,Calgary ,0,1,2,3,-185,-180
318,19,V,Nashville ,0,1,0,1,5.5u40,-102
318,20,H,Edmonton ,1,2,2,5,-115,5.5u45
318,21,V,Washington ,2,0,1,3,5.5o15,5.5o15
318,22,H,Anaheim ,1,0,1,2,-185,-180
318,23,V,Florida ,0,3,0,3,5.5u20,5.5u15
318,24,H,San Jose ,0,1,1,2,-290,-325
319,51,V,Tampa Bay ,3,1,1,5,5.5o20,-123
319,52,H,Toronto ,2,0,1,3,-115,5.5
319,53,V,St. Louis ,0,0,0,0,5.5u25,5.5u40
319,54,H,Chicago ,1,1,2,4,-125,-114
319,55,V,Colorado ,2,1,1,4,-120,5.5
319,56,H,Winnipeg ,2,1,1,5,5.5u15,-111
319,57,V,Nashville ,0,0,0,0,5o15,5o15
319,58,H,Vancouver ,0,0,2,2,-140,-145
320,1,V,Dallas ,0,1,1,2,5.5u15,5.5o25
320,2,H,Philadelphia ,2,0,2,4,-150,-140
320,3,V,Minnesota ,0,0,3,3,5u20,5u38
320,4,H,New Jersey ,1,1,1,4,-130,-111
320,5,V,Columbus ,1,1,1,3,5.5u30,5.5u40
320,6,H,Montreal ,1,0,1,2,-140,-129
320,7,V,Tampa Bay ,2,1,2,5,-104,-115
320,8,H,Ottawa ,2,1,1,4,5.5o15,5.5o20
320,9,V,Pittsburgh ,0,3,1,4,-125,-140
320,10,H,Detroit ,1,1,2,5,5.5u20,5.5u25
320,11,V,Buffalo ,0,1,2,3,5o25,5o25
320,12,H,Edmonton ,1,0,0,1,-190,-180
320,13,V,Florida ,0,0,1,1,5.5u25,5.5u25
320,14,H,Phoenix ,2,0,0,2,-210,-225
320,15,V,Washington ,0,0,1,1,5o25,5
320,16,H,Los Angeles ,1,0,0,2,-170,-200
320,17,V,Anaheim ,0,1,1,2,5.5,5.5u25
320,18,H,San Jose ,1,0,2,3,-145,-160
321,51,V,NY Rangers ,0,0,3,3,5.5u30,-118
321,52,H,Columbus ,0,0,1,1,-115,5o35
321,53,V,Carolina ,0,1,1,2,5.5u15,5.5u20
321,54,H,Chicago ,0,2,1,3,-230,-205
321,55,V,Boston ,1,1,0,2,-115,-113
321,56,H,Colorado ,0,0,0,0,5.5u25,5.5u20
321,57,V,Nashville ,2,2,2,6,5.5u30,5o40
321,58,H,Calgary ,1,3,1,5,-120,-113
322,1,V,Tampa Bay ,0,1,2,3,5.5u20,6u20
322,2,H,Pittsburgh ,0,1,2,4,-160,-171
322,3,V,St. Louis ,1,0,0,1,-140,-130
322,4,H,Philadelphia ,0,2,2,4,5.5u25,5o40
322,5,V,Detroit ,1,1,1,3,5,5u25
322,6,H,Minnesota ,1,0,1,2,-135,-155
322,7,V,Ottawa ,1,0,0,1,5.5o30,6
322,8,H,Dallas ,0,1,2,3,-160,-147
322,9,V,Florida ,0,0,0,0,5u15,5u25
322,10,H,Los Angeles ,2,1,1,4,-275,-290
322,11,V,Montreal ,3,0,1,4,-104,5.5u15
322,12,H,Toronto ,2,0,1,3,5.5u25,-109
322,13,V,Carolina ,0,3,0,3,5.5,5.5u25
322,14,H,Winnipeg ,0,1,1,2,-155,-152
322,15,V,NY Rangers ,0,1,1,2,-115,-113
322,16,H,New Jersey ,0,0,0,0,5,5
322,17,V,Boston ,1,0,3,4,-135,-111
322,18,H,Phoenix ,1,1,0,2,5.5u25,5o40
322,19,V,Calgary ,1,4,3,8,5.5u35,5.5u35
322,20,H,Edmonton ,1,0,0,1,-135,-145
322,21,V,Washington ,1,0,1,3,5.5u15,5.5u25
322,22,H,San Jose ,1,0,1,2,-210,-195
323,51,V,Columbus ,0,0,0,0,-125,-144
323,52,H,NY Islanders ,1,1,0,2,5.5,5.5o20
323,53,V,St. Louis ,0,0,1,1,5.5,5.5u30
323,54,H,Pittsburgh ,0,0,0,0,-120,-116
323,55,V,Nashville ,1,1,0,2,5.5u25,5.5u30
323,56,H,Chicago ,0,0,0,0,-225,-235
323,57,V,Toronto ,0,1,1,2,5.5u30,5.5u35
323,58,H,New Jersey ,1,2,0,3,-140,-140
323,59,V,Minnesota ,0,1,2,4,5,5u20
323,60,H,Detroit ,2,0,1,3,-125,-109
323,61,V,Florida ,0,2,0,2,5.5u15,5.5o15
323,62,H,Anaheim ,1,4,1,6,-300,-320
323,63,V,Buffalo ,2,0,0,2,5o15,5o20
323,64,H,Vancouver ,2,1,1,4,-215,-235
324,1,V,Phoenix ,2,1,0,3,5o30,5o20
324,2,H,NY Rangers ,0,2,1,4,-160,-140
324,3,V,Los Angeles ,0,2,1,3,5u15,-107
324,4,H,Philadelphia ,0,0,2,2,-115,5u20
324,7,V,Montreal ,1,0,0,2,5.5o30,5.5o25
324,8,H,Boston ,0,0,1,1,-190,-200
324,5,V,Ottawa ,1,2,0,4,5o20,5o40
324,6,H,Tampa Bay ,1,1,1,3,-185,-195
324,9,V,Winnipeg ,0,0,1,1,5.5,5.5
324,10,H,Dallas ,1,1,0,2,-155,-170
324,11,V,San Jose ,1,0,0,1,-180,-175
324,12,H,Calgary ,0,1,0,2,5.5u30,5o40
325,51,V,Los Angeles ,0,1,3,5,-120,5u15
325,52,H,Washington ,2,1,1,4,5,-115
325,53,V,Phoenix ,2,1,0,3,5.5u20,5.5u25
325,54,H,Pittsburgh ,2,0,0,2,-185,-176
325,55,V,St. Louis ,2,2,1,5,-149,-145
325,56,H,Toronto ,1,0,2,3,5.5u11,5.5u35
325,57,V,NY Islanders ,4,1,0,5,5.5u15,5.5u15
325,58,H,Carolina ,2,2,0,4,-160,-185
325,59,V,Ottawa ,0,2,0,2,5.5o30,5.5o15
325,60,H,Florida ,0,2,0,3,-115,-106
325,61,V,Buffalo ,0,0,0,0,5o25,5
325,62,H,Montreal ,0,0,2,2,-250,-215
325,63,V,Detroit ,1,1,0,2,5.5u25,5o30
325,64,H,Columbus ,2,0,2,4,-135,-145
325,65,V,Colorado ,1,1,2,5,-115,-118
325,66,H,Nashville ,2,1,1,4,5o25,5.5u40
325,67,V,Dallas ,0,1,1,2,5.5u15,5.5o10
325,68,H,Chicago ,1,2,1,4,-200,-201
325,69,V,San Jose ,0,3,2,5,-180,-159
325,70,H,Edmonton ,1,0,1,2,5.5u25,5.5u40
326,1,V,Vancouver ,1,2,2,5,5u15,5u30
326,2,H,Minnesota ,1,0,1,2,-155,-170
326,3,V,Philadelphia ,0,0,1,1,5,5o40
326,4,H,NY Rangers ,1,1,1,3,-145,-142
326,5,V,Anaheim ,1,0,2,3,-155,-140
326,6,H,Calgary ,0,2,0,2,5.5u20,5.5u20
327,51,V,Los Angeles ,1,1,1,3,5o15,102
327,52,H,Pittsburgh ,0,2,0,2,-125,5
327,53,V,Phoenix ,1,1,0,3,5o35,107
327,54,H,New Jersey ,0,1,1,2,-130,5o25
327,55,V,Montreal ,2,1,2,5,5o20,-104
327,56,H,Detroit ,0,1,3,4,-120,5o25
327,57,V,Chicago ,0,0,0,0,5.5u20,5.5u40
327,58,H,Boston ,1,0,2,3,-145,-144
327,59,V,Carolina ,1,2,0,3,-104,-119
327,60,H,Florida ,0,0,0,0,5.5u20,5.5u30
327,61,V,NY Islanders ,0,2,0,2,5.5o20,220
327,62,H,Tampa Bay ,0,1,1,3,-220,5.5o40
327,63,V,Buffalo ,0,1,0,1,5o20,5
327,64,H,Nashville ,4,1,1,6,-200,-205
327,65,V,Minnesota ,0,0,1,1,5o20,5u20
327,66,H,St. Louis ,2,1,2,5,-205,-210
327,67,V,Vancouver ,1,1,0,2,5.5u30,5.5u40
327,68,H,Colorado ,1,1,0,3,-170,-174
327,69,V,Winnipeg ,1,2,1,4,5.5u15,5.5u35
327,70,H,San Jose ,2,1,0,3,-240,-230
328,1,V,Toronto ,0,1,1,2,5.5o25,5.5o30
328,2,H,Philadelphia ,1,1,2,4,-165,-161
328,3,V,Pittsburgh ,0,0,2,2,5.5u25,5.5u25
328,4,H,Columbus ,0,0,1,1,-120,-109
328,5,V,Chicago ,0,2,1,3,-150,-142
328,6,H,Ottawa ,2,1,2,5,5.5o35,5.5o25
328,7,V,Nashville ,0,2,1,3,5.5u25,5.5u25
328,8,H,Dallas ,2,3,2,7,-170,-170
328,9,V,NY Rangers ,0,3,0,3,-145,-154
328,10,H,Calgary ,2,2,0,4,5,5o25
328,11,V,Anaheim ,1,1,1,3,-160,-170
328,12,H,Edmonton ,1,1,1,4,5.5,5.5u19
329,51,V,Boston ,0,3,1,4,-135,-140
329,52,H,Washington ,0,1,1,2,5.5u20,5o45
329,53,V,San Jose ,1,1,0,2,-120,-112
329,54,H,Colorado ,2,1,0,3,5.5u25,5.5u39
329,55,V,Columbus ,0,1,1,3,5.5,5o45
329,56,H,Carolina ,0,1,1,2,-130,-145
329,57,V,Detroit ,0,3,1,4,5.5,5.5
329,58,H,Toronto ,1,1,0,2,-120,-122
329,59,V,Tampa Bay ,2,0,1,4,-210,-225
329,60,H,Buffalo ,2,0,1,3,5.5u40,5o40
329,61,V,New Jersey ,0,1,0,1,5o40,-145
329,62,H,NY Islanders ,0,1,0,2,-125,5o40
329,63,V,Montreal ,2,1,1,4,-200,-190
329,64,H,Florida ,0,1,0,1,5,5o25
329,65,V,Dallas ,1,2,1,4,5.5u40,5o40
329,66,H,St. Louis ,0,1,1,2,-215,-240
329,67,V,Minnesota ,0,0,3,3,5o30,5o20
329,68,H,Phoenix ,1,0,0,1,-130,-126
329,69,V,Winnipeg ,0,0,2,2,5,5u15
329,70,H,Los Angeles ,3,0,1,4,-220,-220
329,71,V,Anaheim ,2,1,2,5,-135,5o40
329,72,H,Vancouver ,1,0,0,1,5.5u25,-111
330,1,V,Tampa Bay ,1,0,1,2,5.5u25,-120
330,2,H,Detroit ,2,1,0,3,-115,5.5u30
330,3,V,Calgary ,1,2,0,3,5.5o15,5.5o20
330,4,H,Ottawa ,2,1,3,6,-145,-143
330,5,V,Chicago ,0,1,0,1,5.5u20,5.5u35
330,6,H,Pittsburgh ,2,0,2,4,-120,-105
330,7,V,Boston ,1,2,0,4,-115,-126
330,8,H,Philadelphia ,2,0,1,3,5.5u20,5.5u35
330,9,V,NY Rangers ,1,3,1,5,-155,-158
330,10,H,Edmonton ,0,0,0,0,5o30,5o40
330,11,V,Washington ,1,1,1,3,5.5,5.5u35
330,12,H,Nashville ,2,0,1,4,-115,-103
331,51,V,Carolina ,1,0,0,1,5.5,5.5o15 
331,52,H,Ottawa ,1,0,0,2,-135,-106
331,53,V,Florida ,1,2,0,3,5o25,5o25 
331,54,H,New Jersey ,3,1,2,6,-210,-215
331,55,V,Winnipeg ,2,2,0,4,5.5o15,5.5
331,56,H,Anaheim ,0,1,3,5,-225,-220
331,57,V,Minnesota ,0,1,2,3,5u25,5u39 
331,58,H,Los Angeles ,1,1,0,2,-175,-180
401,1,V,Dallas ,1,2,2,5,5.5o15,5.5
401,2,H,Washington ,0,0,0,0,-125,-108
401,3,V,Calgary ,0,1,1,2,5.5,5.5o15 
401,4,H,Toronto ,0,1,2,3,-140,-151
401,5,V,Colorado ,0,0,2,3,5.5u25,5.5u40 
401,6,H,Columbus ,0,2,0,2,-130,-119
401,7,V,Florida ,1,0,1,2,5.5o15,5.5o15 
401,8,H,NY Islanders ,1,2,1,4,-165,-155
401,9,V,Carolina ,1,2,1,4,5.5u20,5.5u30 
401,10,H,Pittsburgh ,1,0,0,1,-210,-200
401,11,V,New Jersey ,0,1,1,2,-165,-151
401,12,H,Buffalo ,0,0,2,3,5o20,5
401,13,V,Montreal ,1,0,0,1,5o30,5o40 
401,14,H,Tampa Bay ,0,1,2,3,-135,-130
401,15,V,Philadelphia ,0,0,0,0,5.5u40,5.5u45 
401,16,H,St. Louis ,0,0,0,1,-190,-200
401,17,V,NY Rangers ,2,0,1,3,-130,-126
401,18,H,Vancouver ,0,1,0,1,5o20,5o15 
401,19,V,Winnipeg ,1,0,0,2,5.5u20,5.5u25 
401,20,H,Phoenix ,0,1,0,1,-175,-195
401,21,V,Edmonton ,1,2,1,4,5.5u25,5.5u30 
401,22,H,San Jose ,2,1,2,5,-280,-315
402,51,V,NY Islanders ,1,0,1,2,5.5o30,5.5o25 
402,52,H,Ottawa ,0,0,1,1,-180,-195
402,53,V,Boston ,1,0,1,2,-145,-150
402,54,H,Detroit ,0,1,2,3,5.5u25,5o40 
402,55,V,Edmonton ,0,1,1,2,5.5,5.5
402,56,H,Anaheim ,0,0,3,3,-280,-295
402,57,V,Phoenix ,0,0,0,0,5,5
402,58,H,Los Angeles ,1,1,2,4,-175,-180
403,1,V,Dallas ,0,1,0,1,-115,-126
403,2,H,Carolina ,0,3,1,4,5.5u25,5.5u35 
403,3,V,Columbus ,0,1,1,2,5.5u30,5.5u35 
403,4,H,Philadelphia ,0,0,0,0,-150,-141
403,5,V,Calgary ,2,0,2,4,5.5u30,5.5u30 
403,6,H,Tampa Bay ,0,1,0,1,-220,-220
403,7,V,Boston ,1,0,2,3,-160,-134
403,8,H,Toronto ,2,1,0,4,5.5u15,5.5u20 
403,9,V,Pittsburgh ,1,1,2,4,-130,-150
403,10,H,Winnipeg ,0,2,0,2,5.5u20,5.5u20 
403,11,V,Buffalo ,0,0,1,1,5,5o25 
403,12,H,St. Louis ,0,1,1,2,-400,-350
403,13,V,Minnesota ,1,0,1,2,5o15,5o15 
403,14,H,Chicago ,0,1,1,3,-165,-150
403,15,V,NY Rangers ,1,1,0,2,5.5u30,-106
403,16,H,Colorado ,0,1,1,3,-125,5.5u45 
403,17,V,Los Angeles ,1,0,0,1,5u20,5
403,18,H,San Jose ,0,2,0,2,-155,-170
404,51,V,Montreal ,3,2,2,7,-125,-109
404,52,H,Ottawa ,3,0,1,4,5.5,5.5u20 
404,53,V,Washington ,1,0,0,1,5.5u35,5o35 
404,54,H,New Jersey ,0,1,1,2,-130,-120
404,55,V,Chicago ,1,2,1,4,-120,5.5u40 
404,56,H,Columbus ,1,2,0,3,5.5u20,-109
404,57,V,Calgary ,0,2,0,2,5.5u30,5.5u30 
404,58,H,Florida ,0,1,0,1,-115,-111
404,59,V,Buffalo ,0,1,1,2,5o30,5o20 
404,60,H,Detroit ,3,0,0,3,-265,-350
404,61,V,Nashville ,4,1,0,5,5.5u20,5.5u30 
404,62,H,Anaheim ,1,1,0,2,-220,-191
404,63,V,Edmonton ,1,0,1,3,5.5u25,5.5u35 
404,64,H,Phoenix ,0,1,1,2,-205,-215
405,1,V,Philadelphia ,0,2,0,2,5.5u30,5.5u40 
405,2,H,Boston ,1,1,3,5,-190,-175
405,3,V,Colorado ,0,3,1,4,5.5u25,5o35 
405,4,H,St. Louis ,0,0,0,0,-195,-190
405,5,V,Washington ,0,3,0,4,-120,-108
405,6,H,NY Islanders ,1,2,0,3,5.5o20,5.5o20 
405,7,V,Ottawa ,2,1,0,3,5.5u20,5.5u25 
405,8,H,NY Rangers ,0,2,0,2,-210,-210
405,9,V,New Jersey ,1,1,1,3,5o15,5u15 
405,10,H,Carolina ,0,1,0,1,-130,-144
405,11,V,Detroit ,0,0,3,3,5.5o30,5o30 
405,12,H,Montreal ,1,2,2,5,-160,-140
405,13,V,Winnipeg ,2,1,1,4,5.5o25,5.5o25 
405,14,H,Toronto ,2,0,0,2,-150,-132
405,15,V,Dallas ,3,0,2,5,5.5,5.5u15 
405,16,H,Tampa Bay ,0,2,0,2,-155,-134
405,17,V,Pittsburgh ,0,0,0,0,5o25,5o15 
405,18,H,Minnesota ,3,1,0,4,-115,-115
405,19,V,Los Angeles ,0,1,0,1,-135,-121
405,20,H,Vancouver ,0,0,2,2,5u25,5u30 
405,21,V,Nashville ,0,3,0,3,5.5u30,5.5u30 
405,22,H,San Jose ,0,0,0,0,-255,-270
406,51,V,Dallas ,1,1,0,2,-160,-160
406,52,H,Florida ,0,2,1,3,5.5u25,5.5u25
406,53,V,NY Islanders ,0,0,0,0,5.5u20,5.5
406,54,H,Columbus ,2,2,0,4,-225,-242
406,55,V,Buffalo ,0,0,2,2,5.5u30,5.5u35
406,56,H,Philadelphia ,1,3,1,5,-290,-285
406,57,V,St. Louis ,1,0,1,2,-104,5.5u43
406,58,H,Chicago ,0,2,2,4,5.5u30,-117
406,59,V,Pittsburgh ,0,2,0,3,5.5u25,5o40
406,60,H,Colorado ,0,0,2,2,-120,-165
406,61,V,Anaheim ,1,0,1,2,-180,-177
406,62,H,Edmonton ,0,3,1,4,5.5u15,5.5o11
407,1,V,Calgary ,0,0,1,1,5o15,5o15
407,2,H,New Jersey ,0,0,0,0,-160,-155
407,3,V,Minnesota ,0,1,0,1,-104,-141
407,4,H,Winnipeg ,0,0,0,0,5o20,5o35
407,5,V,Anaheim ,1,1,1,3,-125,104
407,6,H,Vancouver ,0,0,0,0,5.5u30,5.5u40
408,51,V,Phoenix ,2,0,1,3,5.5u25,5o36
408,52,H,Columbus ,1,1,1,4,-140,-131
408,53,V,Detroit ,0,1,3,4,-200,-210
408,54,H,Buffalo ,0,1,1,2,5o25,5o15
408,55,V,Ottawa ,0,1,3,4,-120,-136
408,56,H,NY Islanders ,0,0,1,1,5.5o20,5.5o20
408,57,V,Carolina ,1,0,0,1,5o25,5o25
408,58,H,NY Rangers ,1,2,1,4,-205,-200
408,59,V,Toronto ,0,0,0,0,5.5o20,5.5o25
408,60,H,Tampa Bay ,0,2,1,3,-185,-190
408,61,V,Philadelphia ,0,4,1,5,-170,-165
408,62,H,Florida ,0,0,2,2,5.5u25,5.5u25
408,63,V,Boston ,2,1,0,3,-130,-133
408,64,H,Minnesota ,2,0,1,4,5,5u25
408,65,V,Washington ,1,2,1,4,5.5u25,5.5u40
408,66,H,St. Louis ,0,1,0,1,-220,-240
408,67,V,Nashville ,0,1,1,2,5.5u25,5.5u25
408,68,H,Dallas ,1,1,0,3,-170,-150
